Borough,Year,age-group,flow__Barking and Dagenham,flow__Barnet,flow__Bexley,flow__Brent,flow__Bromley,flow__Camden,flow__City of London,flow__Croydon,flow__Ealing,flow__Enfield,flow__Greenwich,flow__Hackney,flow__Hammersmith and Fulham,flow__Haringey,flow__Harrow,flow__Havering,flow__Hillingdon,flow__Hounslow,flow__Islington,flow__Kensington and Chelsea,flow__Kingston upon Thames,flow__Lambeth,flow__Lewisham,flow__Merton,flow__Newham,flow__Redbridge,flow__Richmond upon Thames,flow__Southwark,flow__Sutton,flow__Tower Hamlets,flow__Waltham Forest,flow__Wandsworth,flow__Westminster
Tower Hamlets,2004,Age 11-15,2.5834,1.2752,1.2726,1.3078,3.8178,7.5809,1.23,1.3825,3.9999,7.6512,,18.45,1.3333,6.376,,1.2917,,,2.527,1.3033,1.24,1.3592,5.4368,3.6816,41.82,7.8406,,6.796,,,18.2947,1.2272,2.6066
Tower Hamlets,2004,Age 4-10,9.0419,3.8256,1.2726,3.9234,1.2726,1.2635,2.46,5.53,1.3333,24.2286,7.6356,31.98,3.9999,5.1008,2.6156,5.1668,2.549,2.6666,18.952,2.6066,1.24,5.4368,6.796,1.2272,83.6403,30.0558,,12.2328,1.2272,,28.749,,3.9099
Tower Hamlets,2005,Age 0-3,24.054,7.7542,4.4207,9.5063,3.6049,4.6578,1.2206,1.3609,2.5729,23.065,4.9992,23.323,3.4409,14.2836,3.4446,7.9469,1.9823,1.0908,8.9831,6.8591,4.123,9.8791,10.1839,0.5275,140.1367,24.7407,0.3763,7.6969,0.3665,,23.7301,3.3975,11.619
Tower Hamlets,2005,Age 11-15,12.916,1.2593,,4.0101,1.2897,5.2316,,,,,3.8691,12.206,2.5339,7.5558,,,,1.2669,1.3079,,,2.6228,3.9342,,54.9274,6.303,,5.2456,,,10.0848,1.2037,
Tower Hamlets,2005,Age 4-10,19.3743,3.7779,2.5794,5.3468,,,2.4412,2.6582,,10.0744,9.0279,40.2799,5.0676,8.8151,,,1.2798,,,6.598,,10.4912,11.8026,1.2037,102.5312,18.909,2.5312,7.8684,1.2037,,23.9514,7.2222,2.6392
Tower Hamlets,2006,Age 0-3,22.182,6.8081,0.9168,3.2321,1.7008,7.1779,6.1144,5.3793,7.5427,12.5367,10.5431,52.7194,9.2586,10.5694,6.3359,8.6188,2.0612,3.2214,13.7351,7.2662,1.2039,7.7008,14.1307,1.9941,133.4843,31.1374,1.2039,12.2564,0.5808,,41.6995,3.924,11.2942
Tower Hamlets,2006,Age 11-15,13.5439,,,,2.4438,1.2655,,1.3693,2.5364,7.5582,2.4438,10.9503,1.2682,7.5582,5.1252,,1.3481,,6.3274,1.324,2.4078,2.5454,6.3636,1.2155,45.0179,13.3179,,5.0908,,,17.3134,,1.324
Tower Hamlets,2006,Age 4-10,14.7752,6.2985,,,1.2219,5.0619,2.4334,1.3693,5.0728,11.3373,1.2219,20.6839,1.2682,15.1163,6.4065,1.2313,1.3481,,11.3894,5.296,3.6117,5.0908,7.6362,1.2155,113.1531,21.3086,,10.1818,1.2155,,34.6263,,6.62
Tower Hamlets,2007,Age 0-3,26.9985,5.469,3.0972,9.8222,3.5502,14.1769,1.1967,2.4432,5.6749,8.6725,9.903,31.321,4.7907,8.7158,1.4446,2.9737,0.2055,3.9464,17.4191,7.6172,1.2662,5.9777,8.0166,4.3418,68.7291,33.3121,2.7322,7.4411,1.7687,,27.018,2.6635,9.7415
Tower Hamlets,2007,Age 11-15,8.2684,,,4.9576,,1.2639,1.1967,1.2917,2.437,,,7.18,1.2185,3.705,,3.5436,2.606,2.437,2.5278,1.2983,,,,2.3702,19.1469,8.7165,,2.5004,,,11.207,5.9255,3.8949
Tower Hamlets,2007,Age 4-10,28.3488,2.47,2.457,4.9576,,12.639,,2.5834,1.2185,8.645,3.6855,31.1137,2.437,8.645,,7.0872,5.2121,,7.5834,2.5966,,1.2502,2.5004,4.7404,74.1942,23.6594,5.0648,1.2502,2.3702,,21.169,2.3702,
Tower Hamlets,2008,Age 0-3,18.0063,5.8542,3.111,5.3073,2.165,14.0167,3.6371,11.039,2.3788,10.3515,6.3021,29.0971,0.6382,6.4784,2.1707,7.0403,1.938,2.2603,8.819,1.1828,0.3722,5.6217,9.2764,1.6063,99.2378,31.1578,4.1608,10.3845,0.2843,,28.697,1.9054,8.3893
Tower Hamlets,2008,Age 11-15,7.1316,,1.1984,1.2331,1.1984,3.7953,2.3974,1.1751,2.6442,6.843,,14.3849,1.3221,5.4744,,,,,,,,,5.024,,40.7571,15.4541,,3.768,,,6.4392,1.1956,1.3001
Tower Hamlets,2008,Age 4-10,10.6974,4.1058,2.3968,4.9324,,6.3255,,7.0506,5.2883,10.9488,7.1904,22.7759,2.6441,10.9488,1.2331,2.3772,,1.3221,5.0604,2.6002,,1.256,7.5361,3.5868,69.5265,21.8932,,12.5601,,,21.8933,4.7824,
Tower Hamlets,2009,Age 0-3,27.123,10.3367,2.0949,6.4417,5.0157,18.1109,,11.6235,11.5236,10.3332,11.9329,52.0568,0.8208,13.177,3.6912,15.3814,5.2992,1.2568,19.5599,4.9994,1.7201,12.5177,17.5021,3.5967,154.3955,49.7385,0.5932,30.2506,0.6706,,41.3281,5.8746,12.3662
Tower Hamlets,2009,Age 11-15,9.4208,,,1.294,,5.4387,,2.5815,,1.3478,1.2885,14.7168,,2.6956,,5.888,,,2.7194,1.3634,,3.7323,2.4882,,50.2824,12.443,,6.2206,,,6.2215,2.5136,2.7268
Tower Hamlets,2009,Age 4-10,28.2624,,,6.4701,2.577,8.1581,,5.1628,6.9685,4.0434,7.731,44.1504,1.3937,8.0867,1.294,5.888,1.335,,6.7984,4.0902,,7.4647,9.9528,1.2568,114.0547,31.1075,,16.1737,,,19.9088,2.5136,10.9071
Tower Hamlets,2010,Age 0-3,38.9911,18.3727,4.8517,8.3589,6.1437,17.7164,6.2229,5.449,7.7666,19.9405,13.7628,59.6111,5.372,17.3459,4.5496,6.3673,0.2657,3.3813,17.6118,4.8262,0.2591,11.3385,18.1668,3.5639,228.6941,53.7818,0.2843,21.895,0.375,,46.2492,2.5402,11.29
Tower Hamlets,2010,Age 11-15,14.2503,,,3.9029,,3.8298,1.2345,,,8.8771,9.9162,23.4561,2.72,6.3408,2.602,3.5625,,,1.2766,,1.1886,,4.8644,,71.6035,21.4132,,3.6484,1.2172,,16.3748,,1.342
Tower Hamlets,2010,Age 4-10,41.564,5.0728,3.7185,3.903,3.7185,12.7663,2.469,4.1145,8.16,13.9499,8.6765,50.6161,5.44,13.9498,1.301,3.5625,,1.36,7.6596,2.684,,9.7289,4.8645,2.4344,130.8618,35.2688,,6.0805,2.4344,,45.3456,1.2172,5.368
Tower Hamlets,2011,Age 0-3,27.384,9.1543,3.1896,6.6257,1.6225,23.57,3.5968,4.156,2.0286,9.0812,11.112,77.721,1.3501,14.0166,4.8679,7.5459,3.4878,4.0589,17.385,7.6561,0.2146,7.9109,15.3247,5.6625,116.1023,46.8981,0.2304,12.5371,0.5416,,39.4621,5.3439,21.5874
Tower Hamlets,2011,Age 11-15,14.0931,1.244,4.7224,1.2174,2.3612,2.4532,,,,2.488,3.5418,15.3911,,2.488,1.2174,,1.4045,,2.4532,,,1.1613,1.1613,1.195,31.9661,11.7777,,6.9678,,,7.0667,1.195,3.9945
Tower Hamlets,2011,Age 4-10,29.3606,1.244,1.1806,,7.0836,6.133,2.3678,,2.4632,6.22,15.3478,49.7252,2.4632,9.952,3.6522,1.1744,,1.2316,4.9064,2.6631,,3.4839,6.9678,2.39,79.3235,40.044,,12.7742,,,25.9109,3.585,5.326
Tower Hamlets,2012,Age 0-3,30.9152,12.3152,1.2794,9.4728,1.2794,21.1955,8.8116,9.2788,4.8599,4.6804,3.8381,49.1657,8.1432,7.3378,2.375,9.141,2.0459,6.1472,20.2854,11.2144,,10.6391,6.5005,8.4488,118.5585,24.1157,1.9886,19.9989,1.276,,36.8509,4.8173,14.8131
Tower Hamlets,2012,Age 11-15,6.4547,1.322,1.2794,1.3378,1.2794,,,,,2.644,1.2794,11.6261,,5.288,,3.8727,1.3281,,6.6454,,,1.2794,3.8382,,49.0877,10.3157,,5.1176,,,11.6051,,4.0068
Tower Hamlets,2012,Age 4-10,16.7821,2.644,,1.3378,1.2794,7.9746,3.8754,1.3104,5.1492,1.322,7.6763,46.5041,2.5746,6.61,,7.7454,,1.2873,13.2909,5.3424,,5.1176,3.8382,,91.7165,28.3682,3.8727,10.2352,1.276,,28.3683,3.828,6.678
Tower Hamlets,2013,Age 0-3,35.1496,1.2333,8.902,5.9052,2.4531,3.6993,2.3107,6.692,14.9672,7.4017,13.9476,46.315,13.3006,15.1148,1.2528,7.9131,2.4632,4.5026,5.98,5.7684,1.2058,12.7791,9.1993,2.4134,113.3762,53.8057,,10.593,1.208,,41.7473,3.4266,20.9755
Tower Hamlets,2013,Age 11-15,4.8577,2.4865,2.5233,1.2598,2.4682,2.5402,7.1503,1.2249,,1.2082,3.7158,12.1117,,,,1.2384,,,,4.8316,,2.419,1.239,,35.111,10.9963,1.2133,,,,8.6143,,1.1961
Tower Hamlets,2013,Age 4-10,17.0048,4.999,4.9427,1.2716,2.4662,8.7831,1.0137,3.7381,3.631,3.7364,6.1322,39.8858,3.6425,9.8803,,2.4621,1.2383,7.2868,1.2361,4.8206,,2.4663,8.5778,2.4404,111.2687,18.2068,,7.3396,2.4489,,26.8593,,7.2092
Tower Hamlets,2014,Age 0-3,21.7279,13.8691,,6.1522,2.3905,16.9016,2.7031,4.7845,8.1773,9.2709,15.4689,53.2174,12.8345,25.2135,2.3953,6.0285,3.6489,3.5407,12.1891,6.117,1.2326,9.4082,12.9502,3.5288,121.6272,40.0374,,22.8006,,,13.3593,3.4309,11.3919
Tower Hamlets,2014,Age 11-15,11.3357,1.1838,,3.7767,6.2991,,1.0069,1.2434,,1.263,1.2454,12.4018,1.2053,2.5108,2.4314,4.9946,1.2458,1.2206,3.7925,5.1684,,2.5086,1.2176,,43.5064,3.7512,1.2474,7.4571,1.2157,,10.0575,,1.3067
Tower Hamlets,2014,Age 4-10,19.8923,7.3812,,4.9976,1.239,2.4901,1.3388,5.0216,1.1993,9.8463,17.5074,47.427,10.9357,4.9275,3.7653,4.9574,2.496,2.4079,7.5772,9.0609,,7.4088,11.1122,2.4119,109.7782,33.9473,,12.3987,,,15.1177,3.6427,19.2423
Tower Hamlets,2015,Age 0-3,16.2292,21.9653,3.6623,13.0798,1.2203,4.9462,1.227,4.8968,3.5868,16.0964,16.2755,53.348,11.6104,10.9309,2.2817,7.2421,3.691,2.0606,6.2275,9.7865,,12.4601,13.6888,1.1903,114.185,36.3633,2.0843,23.7599,3.223,,18.4731,5.7836,13.4562
Tower Hamlets,2015,Age 11-15,6.2388,1.2388,2.3697,6.0581,1.216,2.472,7.1309,,1.2297,3.7669,7.3036,15.9584,7.1924,3.6996,,1.2206,3.705,,1.2427,1.2724,,,3.664,,36.678,21.7211,,1.2047,,,22.9595,1.2007,3.723
Tower Hamlets,2015,Age 4-10,30.9407,17.3955,3.6749,6.1489,,3.7635,4.7204,4.9397,13.2072,12.3949,12.3531,18.3766,19.2656,3.7052,,8.6837,,2.3862,3.7942,12.7615,,3.7131,6.1461,1.2144,74.9663,22.9539,,12.3556,,,17.0882,1.2063,1.2524
Tower Hamlets,2016,Age 0-3,33.7452,17.3048,,2.5186,2.4148,14.6684,3.0971,4.4825,4.3343,10.7793,15.2146,58.1519,13.3564,13.4324,,10.0724,3.289,1.1776,13.2723,11.1258,,13.1375,8.9006,1.1679,88.3655,39.867,3.2823,14.0718,,,27.1933,,12.5059
Tower Hamlets,2016,Age 11-15,17.0068,,2.3718,1.1855,5.9763,1.2859,1.2695,1.201,3.4748,4.7977,1.1834,11.9448,5.792,8.3935,,3.6038,,,1.2685,6.2313,,2.3944,2.4126,,44.3759,11.7909,,10.7396,1.1767,,10.7451,,2.5297
Tower Hamlets,2016,Age 4-10,44.0127,5.9999,,,4.8096,5.0378,2.5485,2.3985,3.5104,10.7465,7.2231,25.4725,5.8783,12.1039,3.5558,8.6221,2.4193,1.1513,3.7649,13.8045,,4.79,13.1996,1.1698,82.0752,41.7678,,12.0631,,,22.7059,1.1648,3.7848
Waltham Forest,2002,Age 0-3,23.2848,15.1587,0.5521,16.7633,2.1671,9.2933,0.2239,3.8686,3.8803,28.357,8.1943,92.8812,2.8463,53.6241,3.781,11.2144,,1.9038,16.3916,0.6504,0.1982,8.5261,8.2855,1.6458,99.3203,51.0541,0.1959,11.1691,0.3352,27.3095,,4.2296,2.2829
Waltham Forest,2002,Age 11-15,13.0185,1.2301,,12.099,,5.896,1.1086,,7.8379,25.8329,2.429,59.8633,3.9189,29.5233,,1.1835,1.1574,1.3063,7.0752,,,1.1983,3.5949,2.3112,46.5603,27.8429,,3.5949,,16.6289,,1.1556,
Waltham Forest,2002,Age 4-10,7.1009,3.6903,,14.5187,,12.9712,,2.2686,6.5315,30.7534,4.8581,107.5324,3.9189,49.2057,2.4198,1.1835,,1.3063,17.688,,,1.1983,4.7931,1.1556,85.3607,60.3263,1.2377,14.3792,,27.7147,,2.3112,1.3333
Waltham Forest,2003,Age 0-3,31.907,14.8396,1.4467,20.6568,2.7973,14.3809,2.839,3.7687,7.9141,37.1715,0.2929,82.2786,4.8282,47.6536,2.8296,14.6917,2.9289,2.5654,22.9686,9.8927,0.5368,15.5347,10.9836,4.7134,112.5743,76.72,3.1701,10.3713,1.9762,37.9773,,5.4826,8.0665
Waltham Forest,2003,Age 11-15,7.4644,7.4484,1.2527,7.8013,,3.7083,,5.1284,1.2643,26.0701,5.0107,54.7237,2.5286,37.2428,1.3002,2.4882,2.4522,1.2643,27.1936,5.1592,,6.7955,1.3591,,54.7236,28.6544,,4.0773,,27.3616,,2.5076,5.1592
Waltham Forest,2003,Age 4-10,18.6613,8.6899,2.5054,19.5033,1.2527,14.8328,,10.2567,6.3214,32.2772,6.2634,91.6026,3.7929,73.2444,,9.9527,2.4522,8.8501,27.1937,5.1592,,9.5137,13.5909,1.2538,114.206,83.5756,1.2149,9.5135,,57.1029,,3.7614,6.449
Waltham Forest,2004,Age 0-3,37.539,9.5598,1.6273,16.9945,0.9128,15.6629,0.8068,7.6177,10.4667,45.2298,5.203,113.944,11.2821,55.2131,10.782,12.5787,3.2638,4.6384,15.1013,13.1234,0.1683,6.7533,4.9137,1.774,142.5805,57.3509,0.2383,6.2132,0.4247,58.1269,,3.4624,10.1658
Waltham Forest,2004,Age 11-15,7.2452,,,5.9659,,15.4426,,3.5853,1.3181,29.9039,4.5177,54.9794,2.6362,26.1658,1.1932,2.415,,,26.1335,2.4942,,3.9012,,1.1883,70.1864,39.2075,,2.6008,,17.5465,,,2.4942
Waltham Forest,2004,Age 4-10,26.5659,3.738,3.3883,14.318,2.2588,14.2547,,,5.2724,44.8556,6.7764,91.2422,2.6362,52.3316,8.3523,1.2075,2.8572,,34.4486,4.9884,,9.1028,10.4034,1.1883,136.8632,70.0984,,5.2016,1.1883,49.1304,,5.9415,16.2121
Waltham Forest,2005,Age 0-3,23.2304,10.2904,2.8636,10.9949,1.7336,10.4942,0.3615,4.8512,9.2362,52.0353,4.4184,86.8731,2.2888,45.9594,5.5504,10.8796,0.3327,1.2186,15.7551,7.6427,0.1652,7.4543,6.3946,5.388,148.3924,65.3748,1.4466,6.5378,4.0024,51.6027,,5.9256,16.7283
Waltham Forest,2005,Age 11-15,7.0615,3.7533,3.8889,5.4072,,1.2653,,3.7333,2.5876,47.5403,,68.1051,1.2938,35.0296,,8.4738,3.9375,1.2938,25.3057,1.2368,,1.3187,6.5935,1.1891,56.3629,31.2276,,2.6374,,14.0908,,3.5673,4.9471
Waltham Forest,2005,Age 4-10,12.7107,8.7576,2.5926,12.1662,1.2963,5.0612,,1.2444,5.1752,62.5529,2.5926,100.9835,3.8814,56.2976,5.4072,12.7107,2.625,6.4691,26.5712,2.4736,,15.8243,10.5496,,170.2632,52.8466,,6.5935,1.1891,28.1813,,1.1891,8.6575
Waltham Forest,2006,Age 0-3,33.0682,26.5356,0.9492,13.5784,6.4576,11.038,1.3845,7.9965,5.2084,54.0138,10.2868,102.8363,7.2197,78.9314,7.2878,17.4358,1.7468,4.8817,23.3125,7.0622,0.7345,5.3333,9.3915,1.1808,182.0024,94.6291,3.1103,10.2991,2.0669,62.8209,,4.5468,20.0816
Waltham Forest,2006,Age 11-15,8.2936,5.8261,1.1688,4.8528,1.1688,6.049,,5.0984,1.2715,27.9656,1.1688,54.1658,1.2715,38.4527,2.4264,3.5544,,,10.8881,5.2639,,3.6495,4.866,,69.9642,31.7461,,2.433,,10.1564,,,
Waltham Forest,2006,Age 4-10,23.6957,11.6522,,13.3452,2.3376,9.6784,,8.9224,1.2715,40.7833,1.1688,117.3593,5.086,69.9141,7.2792,7.1088,2.5132,1.2715,21.7763,,,7.299,4.866,2.2984,135.4144,67.0194,,12.165,,36.1109,,3.4476,9.2119
Waltham Forest,2007,Age 0-3,29.3839,17.0162,4.491,24.0282,5.115,12.6115,0.6985,4.602,13.9106,40.6484,5.4755,114.4211,8.439,81.4322,3.8253,15.1845,3.884,6.7174,33.6562,2.3235,,16.7277,11.8572,3.5103,178.908,77.3741,0.4431,10.7332,1.9948,45.3548,,5.6888,5.3721
Waltham Forest,2007,Age 11-15,14.4915,5.959,1.1829,4.988,2.3658,2.508,,5.9549,4.9368,29.7951,4.7316,58.0474,,40.5214,,1.2076,2.5532,,20.0644,,,7.7806,3.8904,2.4,56.9092,41.2965,,9.0774,,6.8292,,,4.1067
Waltham Forest,2007,Age 4-10,24.1527,19.0688,3.5487,11.2231,3.5487,1.254,,9.5279,6.171,53.6315,14.1948,81.9493,2.4684,69.125,2.494,2.4152,,1.2342,21.3183,5.4756,,7.7807,12.9677,4.8,129.7533,67.2542,,11.6711,1.2,18.2111,,1.2,12.3201
Waltham Forest,2008,Age 0-3,30.4491,26.6883,4.1402,22.0331,4.7304,16.9465,0.9596,7.9133,6.8568,54.7568,8.5103,121.3963,2.4398,89.1434,6.0579,21.3182,3.3179,5.4468,28.2502,4.3245,4.0091,12.3058,6.09,6.0639,143.5911,73.2782,1.7348,12.092,0.8212,59.0986,,3.2871,17.6982
Waltham Forest,2008,Age 11-15,15.6065,,,1.18,,2.5794,,3.5691,3.6714,34.0415,1.2607,62.556,1.2238,25.531,1.18,3.6015,1.203,,10.3176,,,3.666,2.4439,1.2212,63.673,46.9658,,3.666,,18.9902,,1.2212,2.5074
Waltham Forest,2008,Age 4-10,26.4113,9.7262,6.3036,9.44,1.2607,12.897,,7.1383,9.7902,52.278,5.0429,109.4733,3.6714,60.7883,3.54,6.0025,1.203,3.6713,18.0558,,,14.6637,2.444,,142.9852,72.7968,,10.9978,,20.1073,,1.2212,11.2833
Waltham Forest,2009,Age 0-3,42.6011,22.2557,2.1656,15.2223,3.8717,7.8073,0.5738,7.4326,13.3807,67.4165,11.494,120.7329,7.7282,96.4067,5.1406,21.245,4.3994,8.7869,29.1709,11.8852,2.0398,12.5445,17.3598,3.8159,165.5907,99.3484,0.8269,14.1632,0.7504,42.7649,,7.435,13.8725
Waltham Forest,2009,Age 11-15,11.9978,9.072,,2.5464,2.4077,1.3343,,2.7632,2.9368,40.176,3.6117,33.6796,2.9368,36.288,,5.999,,1.4684,14.677,1.3633,,8.4051,1.2007,1.2853,54.5841,44.9676,,,,17.4205,,,
Waltham Forest,2009,Age 4-10,19.1962,15.552,2.4078,11.4585,2.4078,5.3372,2.3228,2.7632,4.4052,64.7999,7.2233,83.6185,7.342,85.5358,,4.7991,7.4796,5.8736,34.6909,2.7266,,8.405,6.0035,6.4265,131.2341,64.4132,,9.6057,1.2853,23.2274,,1.2853,2.7266
Waltham Forest,2010,Age 0-3,51.7105,20.4067,5.765,13.2652,3.7514,11.9774,0.6952,6.7199,20.8521,87.4417,6.8531,117.115,12.0746,104.6911,5.6278,13.3738,1.6857,4.2517,24.9734,6.187,3.2992,16.6772,8.9056,2.0285,210.2584,114.2645,0.7012,11.4152,1.6855,57.9108,,3.9544,7.135
Waltham Forest,2010,Age 11-15,10.7172,2.5422,2.4638,3.9042,,1.306,,5.006,2.9422,34.3197,1.2319,51.1924,1.4711,31.7775,2.6028,2.3816,,2.9422,16.978,,1.3182,2.4634,6.1584,,72.6215,31.7844,,2.4634,1.2293,4.762,,,
Waltham Forest,2010,Age 4-10,36.9142,11.4399,2.4638,5.2056,,3.918,,3.7545,13.2399,71.1816,2.4638,145.2432,8.8266,74.9949,9.1098,13.0987,1.2349,,11.754,4.3896,1.3182,1.2317,7.3901,,153.5768,92.9087,,11.0852,2.4586,15.4766,,2.4586,1.4632
Waltham Forest,2011,Age 0-3,40.2361,25.457,4.2432,21.8882,3.8376,6.6704,0.7945,7.9856,7.0936,56.1784,6.2421,115.7952,4.7229,63.3774,5.0018,13.8153,4.2824,6.4167,26.3946,3.4813,1.2281,12.6357,9.766,4.3554,143.5495,98.8678,1.2281,11.7613,1.6507,59.4584,,4.896,8.8205
Waltham Forest,2011,Age 11-15,9.1544,5.0748,,1.1185,,2.4686,,3.5706,,27.9114,1.1692,47.0847,,34.2549,,3.4329,1.5078,1.3291,13.577,,,1.169,2.338,,51.5687,50.0893,,4.676,,8.9685,,1.2558,
Waltham Forest,2011,Age 4-10,18.3089,5.0748,,3.3555,1.1692,12.3429,,14.2825,3.9873,73.5848,7.0152,115.4694,7.9746,67.2413,3.3555,14.8759,6.0312,2.6582,19.7483,3.8214,1.2281,4.676,1.169,,137.8904,78.046,,5.845,,22.4213,,3.7674,7.6427
Waltham Forest,2012,Age 0-3,27.453,18.5405,1.2397,11.0084,,11.2858,1.2651,9.0341,8.8374,88.0304,9.2606,107.4109,10.7974,121.9909,5.4086,8.178,13.404,12.0547,49.651,5.3941,1.2458,16.835,10.7149,6.7926,157.8566,128.8088,1.2458,4.8963,6.0987,44.5831,,3.1776,17.2218
Waltham Forest,2012,Age 11-15,14.8968,1.299,1.2397,2.627,1.2397,1.3047,,3.8076,1.2573,20.7835,2.4794,46.807,1.2573,29.8763,1.3135,2.4828,,1.2573,14.3514,,,1.2519,,,54.3975,45.036,,2.5038,,11.3857,,,3.9299
Waltham Forest,2012,Age 4-10,29.7938,15.5876,1.2397,6.5674,,7.8282,,3.8076,1.2573,74.041,3.7191,92.349,8.8011,74.041,3.9405,3.7242,3.8736,2.5146,22.1794,7.8599,,5.0076,3.7557,3.7254,123.9752,111.3394,,5.0076,1.2418,17.7109,,2.4836,9.1699
Waltham Forest,2013,Age 0-3,27.773,6.8197,4.0201,16.548,3.1254,9.6281,,11.6228,10.1439,66.6577,10.2676,139.9972,10.5527,115.7147,4.4443,12.7612,3.2337,1.1878,40.2666,3.8838,1.886,5.954,13.702,4.7538,128.8298,126.911,,4.3315,2.7987,38.4371,,7.9565,9.6215
Waltham Forest,2013,Age 11-15,12.7898,4.8449,1.2027,7.4204,,,,,3.5776,36.4292,2.3824,49.5793,,31.6748,1.2585,2.3237,2.435,,4.8677,2.3207,,4.8104,2.4361,,57.9099,37.8452,,2.3975,,9.5466,,2.3822,2.3193
Waltham Forest,2013,Age 4-10,19.9595,7.3114,1.1984,18.5272,2.417,7.3178,,9.5913,9.4949,79.6667,3.5993,113.9395,2.3766,80.7928,2.4929,10.5435,4.8367,,15.8548,5.82,,1.2013,1.1999,2.3735,126.9082,103.1745,1.1732,8.4342,2.3625,29.6004,,4.7621,18.5718
Waltham Forest,2014,Age 0-3,34.966,21.9025,1.1946,17.1852,1.1959,17.6389,,2.348,12.68,53.0418,5.3854,114.4823,1.1597,95.3891,4.7236,14.6472,3.5369,2.3269,54.6953,5.6009,3.4896,15.4872,9.5269,4.5763,138.8749,112.0218,1.1626,10.81,,44.0088,,8.6375,8.7069
Waltham Forest,2014,Age 11-15,10.7059,1.1774,1.2116,4.7553,1.2,2.4413,,3.5672,5.8916,23.9011,,43.7317,,38.3365,,1.1993,2.3866,,8.5116,2.5197,,1.2078,4.8363,,73.0864,60.4542,1.178,7.3165,,6.0984,,,5.0575
Waltham Forest,2014,Age 4-10,39.9723,14.2354,,14.3316,1.1812,7.2537,,5.8925,8.1542,49.8868,1.1984,107.6433,4.6558,83.0021,,10.5167,2.3659,2.3276,20.5739,1.2356,,3.6114,7.2126,2.3157,130.6304,110.5501,1.155,3.626,,33.8195,,1.154,6.2455
Waltham Forest,2015,Age 0-3,28.4993,16.843,,12.8957,1.163,6.7543,1.1925,9.1088,13.174,66.4763,13.9009,177.2756,9.0307,71.4894,7.9618,7.2706,6.0778,4.8787,46.3707,3.2028,4.1625,20.1509,11.2653,2.9684,116.5236,111.2461,1.8558,14.3993,,50.7271,,2.978,8.8988
Waltham Forest,2015,Age 11-15,12.8725,1.211,1.1877,2.2904,,,,,2.2954,20.3124,3.5268,40.4698,,19.0269,,4.7179,1.1584,,9.6747,,,3.5865,2.4055,2.2459,53.3685,44.9867,,4.7442,2.2475,15.4354,,2.2968,1.2281
Waltham Forest,2015,Age 4-10,31.4398,4.7859,,10.4191,,9.6411,,4.6442,4.6152,88.2958,5.8837,103.9309,2.3092,51.3076,,11.6189,2.3276,2.3138,21.5932,,3.4576,4.759,13.0793,1.1406,118.2542,123.3728,2.2729,13.0529,,24.918,,3.3968,1.234
Waltham Forest,2016,Age 0-3,34.4338,13.6787,2.2512,15.319,,14.3718,,5.4762,14.6906,63.4709,13.3218,155.844,4.4467,82.8793,,9.0338,6.8032,3.3217,55.1608,1.2151,,4.6176,5.7769,4.284,135.8174,109.0007,,21.096,2.2154,54.2299,,7.8263,9.2986
Waltham Forest,2016,Age 11-15,12.6605,2.3238,,3.384,3.4423,1.2005,,6.8758,1.1206,25.4442,2.3028,47.9027,1.1283,30.1871,2.2549,5.7254,1.1319,,8.5276,,,,5.7835,,55.7891,45.272,,4.6393,,11.6435,,1.1134,2.4591
Waltham Forest,2016,Age 4-10,25.4971,5.8182,,5.6285,,3.6429,,7.9941,6.7059,73.2597,8.0379,76.0971,2.2246,63.9228,5.6622,12.7105,7.9767,3.3444,34.305,1.2045,,3.4898,3.4893,,128.6272,123.0444,,4.6854,1.1137,40.9367,,,8.5147
Wandsworth,2002,Age 0-3,,1.9339,2.3795,6.6627,5.5423,12.4219,0.0252,35.6469,14.3357,4.8713,11.1907,3.3937,56.3567,4.8521,1.0656,,,10.0484,13.5131,31.7324,17.631,97.9511,17.3938,81.6614,5.2418,5.5408,16.4928,15.1338,9.3331,7.7217,0.9633,,26.3698
Wandsworth,2002,Age 11-15,,2.6385,,2.4581,4.6332,1.2215,,12.9765,2.4906,3.9576,1.1583,2.495,23.661,,,1.1545,1.2414,3.7359,3.6646,7.2198,3.6828,47.5867,3.6606,45.4875,6.2375,1.2345,3.6829,4.8807,4.6653,,,,1.2033
Wandsworth,2002,Age 4-10,1.1545,3.9576,,7.3745,4.6332,7.329,,21.2342,9.9624,,2.3166,4.99,59.7756,1.3192,1.2291,,3.7242,2.4906,3.6645,19.2526,7.3657,82.9714,4.8808,80.4778,8.7325,1.2345,13.5037,13.422,6.9978,3.7425,3.7035,,12.0328
Wandsworth,2003,Age 0-3,4.2469,7.3032,0.6171,4.4542,4.4588,15.0806,1.2701,52.9223,16.9968,4.8705,2.1327,11.5744,60.7073,8.5198,1.4754,2.8615,4.093,5.4424,17.7278,28.8732,6.4195,118.7548,23.9357,99.3692,10.9696,0.4588,14.1495,33.5176,7.004,4.2985,2.9547,,27.3926
Wandsworth,2003,Age 11-15,,2.4,,,1.1934,2.5086,,13.3203,12.0248,3.6,,3.6276,22.847,,,2.2592,1.2022,4.8099,3.7629,8.5742,,54.3034,4.9367,60.5384,1.2092,1.2198,3.5124,11.1076,4.6568,1.2092,,,2.4498
