Year,Borough,IP,Volume
2001-09-01,England,46.18163531,98296
2001-09-01,Greenwich,41.33528446,496
2001-09-01,Hackney,33.51764481,278
2001-09-01,Hammersmith & Fulham,38.32393887,302
2001-09-01,Haringey,37.254755,378
2001-09-01,Harrow,45.27827451,377
2001-09-01,Havering,46.46716938,416
2001-09-01,Hillingdon,45.47466783,449
2001-09-01,Hounslow,48.30218202,402
2001-09-01,Inner London,36.68356613,5183
2001-09-01,Islington,37.2408273,252
2001-09-01,Kensington & Chelsea,33.3660482,321
2001-09-01,Kingston upon Thames,43.556886,341
2001-09-01,LONDON,40.91383667,13820
2001-09-01,Lambeth,38.48862709,434
2001-09-01,Lewisham,37.2490794,499
2001-09-01,Merton,40.43077778,366
2001-09-01,NORTH EAST,45.85363925,4363
2001-09-01,NORTH WEST,45.03881575,11992
2001-09-01,Newham,40.43701621,433
2001-09-01,Outer London,43.53431559,8637
2001-09-01,Redbridge,45.31380977,473
2001-09-01,Richmond upon Thames,42.98684154,424
2001-09-01,SOUTH EAST,50.10165024,17634
2001-09-01,SOUTH WEST,49.61499955,11036
2001-09-01,Southwark,37.08271465,361
2001-09-01,Sutton,46.36511571,365
2001-09-01,Tower Hamlets,41.54585588,434
2001-09-01,WEST MIDLANDS,49.57735224,8874
2001-09-01,Waltham Forest,36.85770654,459
2001-09-01,Wandsworth,38.31431978,631
2001-09-01,Westminster,32.21013078,480
2001-09-01,YORKS & THE HUMBER,44.10317698,9356
2001-10-01,Barking & Dagenham,42.52484818,270
2001-10-01,Barnet,42.11690715,566
2001-10-01,Bexley,46.57117862,514
2001-10-01,Brent,38.85077071,463
2001-10-01,Bromley,45.64849535,704
2001-10-01,Camden,37.52475761,281
2001-10-01,City of London,33.67333429,26
2001-10-01,Croydon,48.0199675,607
2001-10-01,EAST MIDLANDS,47.72118904,9727
2001-10-01,EAST OF ENGLAND,47.8497533,12908
2001-10-01,Ealing,43.61387272,508
2001-10-01,Enfield,45.36557993,681
2001-10-01,England,46.41782463,105633
2001-10-01,Greenwich,41.8577496,458
2001-10-01,Hackney,34.14368667,298
2001-10-01,Hammersmith & Fulham,37.97670493,289
2001-10-01,Haringey,38.0290815,408
2001-10-01,Harrow,45.57860259,360
2001-10-01,Havering,47.32778812,414
2001-10-01,Hillingdon,46.03826658,433
2001-10-01,Hounslow,48.06658288,347
2001-10-01,Inner London,36.96390408,5324
2001-10-01,Islington,36.89833683,301
2001-10-01,Kensington & Chelsea,32.34707708,300
2001-10-01,Kingston upon Thames,43.5937068,380
2001-10-01,LONDON,41.25366871,14320
2001-10-01,Lambeth,38.22394398,490
2001-10-01,Lewisham,38.27028248,493
2001-10-01,Merton,40.76255759,422
2001-10-01,NORTH EAST,46.26406037,4786
2001-10-01,NORTH WEST,44.95028478,13358
2001-10-01,Newham,42.05041475,474
2001-10-01,Outer London,44.05451354,8996
2001-10-01,Redbridge,46.22217565,581
2001-10-01,Richmond upon Thames,42.41181005,362
2001-10-01,SOUTH EAST,50.60928031,18710
2001-10-01,SOUTH WEST,50.15337112,11531
2001-10-01,Southwark,37.69624313,501
2001-10-01,Sutton,47.18079925,438
2001-10-01,Tower Hamlets,41.81140477,383
2001-10-01,WEST MIDLANDS,49.56556284,9858
2001-10-01,Waltham Forest,38.10863988,488
2001-10-01,Wandsworth,38.38191173,647
2001-10-01,Westminster,31.80155454,433
2001-10-01,YORKS & THE HUMBER,43.70618445,10435
2001-11-01,Barking & Dagenham,43.58498217,282
2001-11-01,Barnet,43.04674682,581
2001-11-01,Bexley,47.13664841,540
2001-11-01,Brent,38.77391089,430
2001-11-01,Bromley,45.82730822,681
2001-11-01,Camden,37.78859679,291
2001-11-01,City of London,44.20989099,15
2001-11-01,Croydon,48.51421972,738
2001-11-01,EAST MIDLANDS,48.40974879,10202
2001-11-01,EAST OF ENGLAND,48.44243772,12912
2001-11-01,Ealing,43.14417785,544
2001-11-01,Enfield,45.86185481,671
2001-11-01,England,46.87234654,109149
2001-11-01,Greenwich,42.40151598,409
2001-11-01,Hackney,34.23728103,292
2001-11-01,Hammersmith & Fulham,37.60584424,312
2001-11-01,Haringey,37.4870277,424
2001-11-01,Harrow,45.89140451,416
2001-11-01,Havering,47.62217852,415
2001-11-01,Hillingdon,46.35038788,444
2001-11-01,Hounslow,47.91305299,327
2001-11-01,Inner London,36.91043408,5323
2001-11-01,Islington,36.69039472,286
2001-11-01,Kensington & Chelsea,31.42019399,295
2001-11-01,Kingston upon Thames,44.01860447,361
2001-11-01,LONDON,41.5079803,14294
2001-11-01,Lambeth,37.94479856,477
2001-11-01,Lewisham,38.28189641,455
2001-11-01,Merton,41.33138698,386
2001-11-01,NORTH EAST,46.74924098,5406
2001-11-01,NORTH WEST,45.21443947,14416
2001-11-01,Newham,42.79709666,539
2001-11-01,Outer London,44.46105106,8971
2001-11-01,Redbridge,47.19588644,447
2001-11-01,Richmond upon Thames,42.34603091,379
2001-11-01,SOUTH EAST,51.08009978,18551
2001-11-01,SOUTH WEST,50.36155527,11654
2001-11-01,Southwark,38.52563125,449
2001-11-01,Sutton,47.96283653,462
2001-11-01,Tower Hamlets,42.21965202,316
2001-11-01,WEST MIDLANDS,50.31029111,10494
2001-11-01,Waltham Forest,38.75826859,458
2001-11-01,Wandsworth,37.86193365,699
2001-11-01,Westminster,30.97489774,473
2001-11-01,YORKS & THE HUMBER,44.37065498,11220
2001-12-01,Barking & Dagenham,43.94596753,247
2001-12-01,Barnet,43.51964264,467
2001-12-01,Bexley,46.77501156,466
2001-12-01,Brent,39.20910531,341
2001-12-01,Bromley,46.28680778,567
2001-12-01,Camden,37.87843072,271
2001-12-01,City of London,46.21917059,17
2001-12-01,Croydon,49.04280636,560
2001-12-01,EAST MIDLANDS,49.05228521,8767
2001-12-01,EAST OF ENGLAND,48.91648768,11090
2001-12-01,Ealing,42.95491832,413
2001-12-01,Enfield,45.70018581,504
2001-12-01,England,47.32025396,93329
2001-12-01,Greenwich,42.49084488,401
2001-12-01,Hackney,34.69576358,252
2001-12-01,Hammersmith & Fulham,37.88164852,206
2001-12-01,Haringey,38.52521267,315
2001-12-01,Harrow,46.54005324,355
2001-12-01,Havering,47.64734052,370
2001-12-01,Hillingdon,47.08063614,374
2001-12-01,Hounslow,47.52689153,318
2001-12-01,Inner London,37.16544901,4524
2001-12-01,Islington,36.46754587,229
2001-12-01,Kensington & Chelsea,31.39090458,246
2001-12-01,Kingston upon Thames,43.90825444,290
2001-12-01,LONDON,41.62686196,11937
2001-12-01,Lambeth,38.54076983,392
2001-12-01,Lewisham,38.55103104,391
2001-12-01,Merton,42.02843324,347
2001-12-01,NORTH EAST,47.6961791,4533
2001-12-01,NORTH WEST,45.81762724,12166
2001-12-01,Newham,43.29810942,538
2001-12-01,Outer London,44.68680038,7413
2001-12-01,Redbridge,47.23454154,389
2001-12-01,Richmond upon Thames,42.40327826,288
2001-12-01,SOUTH EAST,51.52694461,16197
2001-12-01,SOUTH WEST,50.54585863,10076
2001-12-01,Southwark,38.51800711,351
2001-12-01,Sutton,48.16959857,365
2001-12-01,Tower Hamlets,41.63090714,338
2001-12-01,WEST MIDLANDS,50.90612238,8973
2001-12-01,Waltham Forest,39.36336382,351
2001-12-01,Wandsworth,38.05299104,578
2001-12-01,Westminster,31.4513057,400
2001-12-01,YORKS & THE HUMBER,44.8936067,9590
2002-01-01,Barking & Dagenham,44.85538707,216
2002-01-01,Barnet,44.0522221,501
2002-01-01,Bexley,47.48134097,319
2002-01-01,Brent,39.88019578,315
2002-01-01,Bromley,46.43892688,445
2002-01-01,Camden,37.73576759,237
2002-01-01,City of London,43.92670227,30
2002-01-01,Croydon,49.54921887,455
2002-01-01,EAST MIDLANDS,48.988732,6356
2002-01-01,EAST OF ENGLAND,49.22706642,8654
2002-01-01,Ealing,43.20099272,412
2002-01-01,Enfield,45.77462289,440
2002-01-01,England,47.43051878,71678
2002-01-01,Greenwich,42.3130249,282
2002-01-01,Hackney,35.15341547,185
2002-01-01,Hammersmith & Fulham,38.31107557,227
2002-01-01,Haringey,38.0301616,272
2002-01-01,Harrow,47.24345384,246
2002-01-01,Havering,47.79004586,260
2002-01-01,Hillingdon,47.2036331,344
2002-01-01,Hounslow,48.9189882,275
2002-01-01,Inner London,37.41526957,4026
2002-01-01,Islington,36.68012894,186
2002-01-01,Kensington & Chelsea,31.02674868,281
2002-01-01,Kingston upon Thames,44.39869369,280
2002-01-01,LONDON,42.16004432,10337
2002-01-01,Lambeth,40.31987359,340
2002-01-01,Lewisham,38.71417554,428
2002-01-01,Merton,42.46910549,280
2002-01-01,NORTH EAST,46.72929125,3238
2002-01-01,NORTH WEST,45.48056291,9153
2002-01-01,Newham,44.10466949,369
2002-01-01,Outer London,45.02755678,6311
2002-01-01,Redbridge,47.25703577,348
2002-01-01,Richmond upon Thames,42.3447673,265
2002-01-01,SOUTH EAST,51.78581277,12444
2002-01-01,SOUTH WEST,51.18420344,7798
2002-01-01,Southwark,38.84680872,309
2002-01-01,Sutton,48.49790664,298
2002-01-01,Tower Hamlets,41.76317454,258
2002-01-01,WEST MIDLANDS,50.82687506,6658
2002-01-01,Waltham Forest,39.26571938,330
2002-01-01,Wandsworth,38.24041055,531
2002-01-01,Westminster,31.19637863,373
2002-01-01,YORKS & THE HUMBER,44.7124676,7040
2002-02-01,Barking & Dagenham,45.54397506,198
2002-02-01,Barnet,43.93589824,482
2002-02-01,Bexley,47.60652673,367
2002-02-01,Brent,40.4656937,313
2002-02-01,Bromley,46.35384467,498
2002-02-01,Camden,37.58097662,243
2002-02-01,City of London,36.24176653,12
2002-02-01,Croydon,50.08008195,561
2002-02-01,EAST MIDLANDS,49.7498398,6914
2002-02-01,EAST OF ENGLAND,49.67327942,9185
2002-02-01,Ealing,44.09148194,390
2002-02-01,Enfield,45.90337613,487
2002-02-01,England,47.65776876,77131
2002-02-01,Greenwich,42.60424789,303
2002-02-01,Hackney,35.08231596,230
2002-02-01,Hammersmith & Fulham,38.09447193,229
2002-02-01,Haringey,38.3163944,300
2002-02-01,Harrow,47.80569685,249
2002-02-01,Havering,48.25851627,301
2002-02-01,Hillingdon,47.76478764,314
2002-02-01,Hounslow,49.23955451,257
2002-02-01,Inner London,37.68170692,4159
2002-02-01,Islington,37.56481524,190
2002-02-01,Kensington & Chelsea,30.95245065,264
2002-02-01,Kingston upon Thames,44.30328011,248
2002-02-01,LONDON,42.32410208,10786
2002-02-01,Lambeth,40.3876672,371
2002-02-01,Lewisham,39.32941761,388
2002-02-01,Merton,42.73480969,290
2002-02-01,NORTH EAST,46.93179293,3451
2002-02-01,NORTH WEST,45.25523004,10280
2002-02-01,Newham,44.51409947,385
2002-02-01,Outer London,45.3043002,6627
2002-02-01,Redbridge,47.34749248,399
2002-02-01,Richmond upon Thames,41.60487051,273
2002-02-01,SOUTH EAST,51.65249004,13195
2002-02-01,SOUTH WEST,51.50233733,8528
2002-02-01,Southwark,39.09627732,333
2002-02-01,Sutton,48.95115517,297
2002-02-01,Tower Hamlets,42.46222816,297
2002-02-01,WEST MIDLANDS,50.97020897,7379
2002-02-01,Waltham Forest,39.86810058,400
2002-02-01,Wandsworth,38.24489821,514
2002-02-01,Westminster,32.24236643,403
2002-02-01,YORKS & THE HUMBER,45.53254375,7413
2002-03-01,Barking & Dagenham,46.18210752,261
2002-03-01,Barnet,44.36540812,574
2002-03-01,Bexley,48.35723119,470
2002-03-01,Brent,40.51530598,408
2002-03-01,Bromley,46.39110717,620
2002-03-01,Camden,37.62579655,296
2002-03-01,City of London,32.37306678,47
2002-03-01,Croydon,50.56780663,637
2002-03-01,EAST MIDLANDS,50.94865568,9778
2002-03-01,EAST OF ENGLAND,50.73175248,12179
2002-03-01,Ealing,45.00993728,500
2002-03-01,Enfield,46.52380575,599
2002-03-01,England,48.78433852,102828
2002-03-01,Greenwich,43.90014859,477
2002-03-01,Hackney,35.66058607,305
2002-03-01,Hammersmith & Fulham,38.09017626,313
2002-03-01,Haringey,38.83994813,343
2002-03-01,Harrow,48.16877745,340
2002-03-01,Havering,49.05039057,414
2002-03-01,Hillingdon,47.98224615,405
2002-03-01,Hounslow,49.52047135,353
2002-03-01,Inner London,38.02069869,5340
2002-03-01,Islington,38.64681752,241
2002-03-01,Kensington & Chelsea,31.55088729,442
2002-03-01,Kingston upon Thames,44.31456211,358
2002-03-01,LONDON,42.88197856,13747
2002-03-01,Lambeth,40.58209485,480
2002-03-01,Lewisham,39.74768667,432
2002-03-01,Merton,43.37790818,406
2002-03-01,NORTH EAST,48.23433271,4895
2002-03-01,NORTH WEST,46.79491023,13382
2002-03-01,Newham,44.8872651,548
2002-03-01,Outer London,45.78128122,8407
2002-03-01,Redbridge,47.89736214,431
2002-03-01,Richmond upon Thames,42.44252643,349
2002-03-01,SOUTH EAST,52.6431909,17178
2002-03-01,SOUTH WEST,53.22215668,11366
2002-03-01,Southwark,39.24660285,374
2002-03-01,Sutton,49.03323796,392
2002-03-01,Tower Hamlets,43.53693317,380
2002-03-01,WEST MIDLANDS,52.56811047,9880
2002-03-01,Waltham Forest,40.0171179,413
2002-03-01,Wandsworth,38.57792087,641
2002-03-01,Westminster,32.02958097,498
2002-03-01,YORKS & THE HUMBER,46.21303352,10423
2002-04-01,Barking & Dagenham,47.20527015,285
2002-04-01,Barnet,45.09862209,585
2002-04-01,Bexley,48.79210476,458
2002-04-01,Brent,40.69021253,384
2002-04-01,Bromley,46.63842087,680
2002-04-01,Camden,38.58251214,341
2002-04-01,City of London,31.30326233,31
2002-04-01,Croydon,51.42914041,611
2002-04-01,EAST MIDLANDS,52.11414447,9215
2002-04-01,EAST OF ENGLAND,52.59621557,11804
2002-04-01,Ealing,46.18759566,473
2002-04-01,Enfield,47.18638255,623
2002-04-01,England,49.96393116,99638
2002-04-01,Greenwich,45.40877118,427
2002-04-01,Hackney,35.17982136,284
2002-04-01,Hammersmith & Fulham,38.84698153,315
2002-04-01,Haringey,39.87062726,364
2002-04-01,Harrow,48.66611182,374
2002-04-01,Havering,49.33016036,436
2002-04-01,Hillingdon,49.29203885,462
2002-04-01,Hounslow,49.23195067,358
2002-04-01,Inner London,38.77010229,5476
2002-04-01,Islington,39.75739762,247
2002-04-01,Kensington & Chelsea,33.55876928,401
2002-04-01,Kingston upon Thames,45.06980613,326
2002-04-01,LONDON,44.2394563,14025
2002-04-01,Lambeth,40.04737513,495
2002-04-01,Lewisham,39.857495,466
2002-04-01,Merton,43.67097827,379
2002-04-01,NORTH EAST,49.65860759,4531
2002-04-01,NORTH WEST,47.48282603,12205
2002-04-01,Newham,45.41995109,467
2002-04-01,Outer London,46.43647591,8549
2002-04-01,Redbridge,49.02434027,452
2002-04-01,Richmond upon Thames,43.0281284,447
2002-04-01,SOUTH EAST,53.56294947,17711
2002-04-01,SOUTH WEST,54.15213868,11365
2002-04-01,Southwark,40.15257131,384
2002-04-01,Sutton,49.41951496,348
2002-04-01,Tower Hamlets,44.13965605,416
2002-04-01,WEST MIDLANDS,53.85831678,9200
2002-04-01,Waltham Forest,40.61884894,441
2002-04-01,Wandsworth,40.13027816,699
2002-04-01,Westminster,33.34114172,566
2002-04-01,YORKS & THE HUMBER,47.54333577,9582
2002-05-01,Barking & Dagenham,48.05765656,335
2002-05-01,Barnet,46.51103834,666
2002-05-01,Bexley,50.15949089,633
2002-05-01,Brent,41.50724072,451
2002-05-01,Bromley,47.70327715,807
2002-05-01,Camden,40.13298147,406
2002-05-01,City of London,29.00229524,30
2002-05-01,Croydon,52.55702796,894
2002-05-01,EAST MIDLANDS,53.78020046,12191
2002-05-01,EAST OF ENGLAND,53.92144482,15423
2002-05-01,Ealing,46.87532841,662
2002-05-01,Enfield,47.91752125,733
2002-05-01,England,51.49394921,132163
2002-05-01,Greenwich,46.77231236,575
2002-05-01,Hackney,36.36820837,388
2002-05-01,Hammersmith & Fulham,40.07451879,456
2002-05-01,Haringey,41.53046903,411
2002-05-01,Harrow,49.50611774,416
2002-05-01,Havering,50.89175222,516
2002-05-01,Hillingdon,50.34828066,555
2002-05-01,Hounslow,49.99826589,567
2002-05-01,Inner London,39.79974324,6767
2002-05-01,Islington,40.01941981,371
2002-05-01,Kensington & Chelsea,35.59128653,470
2002-05-01,Kingston upon Thames,46.21296085,464
2002-05-01,LONDON,45.37828428,17735
2002-05-01,Lambeth,41.06600911,630
2002-05-01,Lewisham,40.34512649,558
2002-05-01,Merton,44.4867751,503
2002-05-01,NORTH EAST,51.35597609,6280
2002-05-01,NORTH WEST,49.50766348,17109
2002-05-01,Newham,46.57976749,545
2002-05-01,Outer London,47.44918071,10968
2002-05-01,Redbridge,49.9538676,612
2002-05-01,Richmond upon Thames,44.62053048,541
2002-05-01,SOUTH EAST,55.13079824,23418
2002-05-01,SOUTH WEST,55.76774761,14506
2002-05-01,Southwark,40.92238057,502
2002-05-01,Sutton,50.24849365,515
2002-05-01,Tower Hamlets,44.47912807,535
2002-05-01,WEST MIDLANDS,55.46584078,12502
2002-05-01,Waltham Forest,41.03061481,523
2002-05-01,Wandsworth,41.71227778,892
2002-05-01,Westminster,33.96002676,573
2002-05-01,YORKS & THE HUMBER,48.97178672,12999
2002-06-01,Barking & Dagenham,49.35459779,307
2002-06-01,Barnet,47.63781983,603
2002-06-01,Bexley,51.22447406,481
2002-06-01,Brent,43.14984359,396
2002-06-01,Bromley,49.04742386,729
2002-06-01,Camden,41.50390043,325
2002-06-01,City of London,32.30067526,25
2002-06-01,Croydon,53.49699605,644
2002-06-01,EAST MIDLANDS,55.01383666,9445
2002-06-01,EAST OF ENGLAND,54.79659687,12561
2002-06-01,Ealing,47.79534156,461
2002-06-01,Enfield,49.01544985,522
2002-06-01,England,52.65368627,104285
2002-06-01,Greenwich,45.86904594,463
2002-06-01,Hackney,37.26858153,294
2002-06-01,Hammersmith & Fulham,41.371052,317
2002-06-01,Haringey,42.50154939,359
2002-06-01,Harrow,50.63295813,343
2002-06-01,Havering,52.38701743,401
2002-06-01,Hillingdon,51.59140186,445
2002-06-01,Hounslow,51.42552243,425
2002-06-01,Inner London,40.93592418,5604
2002-06-01,Islington,40.33343968,257
2002-06-01,Kensington & Chelsea,37.05569484,406
2002-06-01,Kingston upon Thames,47.11735394,328
2002-06-01,LONDON,46.18083688,14368
2002-06-01,Lambeth,42.15971236,512
2002-06-01,Lewisham,40.6822284,468
2002-06-01,Merton,45.17240491,404
2002-06-01,NORTH EAST,52.03198611,4696
2002-06-01,NORTH WEST,50.3481707,13399
2002-06-01,Newham,48.26812054,412
2002-06-01,Outer London,48.52601688,8764
2002-06-01,Redbridge,51.2124933,485
2002-06-01,Richmond upon Thames,45.414109,454
2002-06-01,SOUTH EAST,56.30510785,18724
2002-06-01,SOUTH WEST,57.52976279,11439
2002-06-01,Southwark,41.77879842,442
2002-06-01,Sutton,52.29979951,465
2002-06-01,Tower Hamlets,45.78270765,462
2002-06-01,WEST MIDLANDS,57.14735602,9611
2002-06-01,Waltham Forest,42.12687565,408
2002-06-01,Wandsworth,42.97144254,736
2002-06-01,Westminster,35.57804329,589
2002-06-01,YORKS & THE HUMBER,50.62209292,10042
2002-07-01,Barking & Dagenham,50.88525576,347
2002-07-01,Barnet,49.22782537,754
2002-07-01,Bexley,52.40708798,584
2002-07-01,Brent,44.44704134,490
2002-07-01,Bromley,50.45526474,870
2002-07-01,Camden,41.98306963,386
2002-07-01,City of London,33.48715129,26
2002-07-01,Croydon,54.47289168,916
2002-07-01,EAST MIDLANDS,57.39081307,10879
2002-07-01,EAST OF ENGLAND,56.69386125,15081
2002-07-01,Ealing,48.30804756,582
2002-07-01,Enfield,50.49019084,763
2002-07-01,England,54.22637484,126475
2002-07-01,Greenwich,46.41662933,470
2002-07-01,Hackney,39.4827223,351
2002-07-01,Hammersmith & Fulham,42.93102343,449
2002-07-01,Haringey,44.41457569,517
2002-07-01,Harrow,51.97057235,471
2002-07-01,Havering,54.35171843,509
2002-07-01,Hillingdon,52.43116902,629
2002-07-01,Hounslow,52.59872912,527
2002-07-01,Inner London,41.8453107,6975
2002-07-01,Islington,40.40728691,358
2002-07-01,Kensington & Chelsea,37.88293808,415
2002-07-01,Kingston upon Thames,47.53041636,424
2002-07-01,LONDON,47.45274885,18061
2002-07-01,Lambeth,43.58773424,664
2002-07-01,Lewisham,42.01959543,625
2002-07-01,Merton,46.43317664,506
2002-07-01,NORTH EAST,54.03234272,5572
2002-07-01,NORTH WEST,52.02821802,16080
2002-07-01,Newham,49.30900371,556
2002-07-01,Outer London,49.71653969,11086
2002-07-01,Redbridge,52.28204289,609
2002-07-01,Richmond upon Thames,46.20260491,549
2002-07-01,SOUTH EAST,57.84425284,23206
2002-07-01,SOUTH WEST,59.35270091,13959
2002-07-01,Southwark,41.71007582,523
2002-07-01,Sutton,53.91134037,548
2002-07-01,Tower Hamlets,46.28100212,477
2002-07-01,WEST MIDLANDS,58.25290242,11814
2002-07-01,Waltham Forest,43.67064407,538
2002-07-01,Wandsworth,43.3956313,963
2002-07-01,Westminster,36.233532,665
2002-07-01,YORKS & THE HUMBER,51.56187451,11823
2002-08-01,Barking & Dagenham,52.50523881,350
2002-08-01,Barnet,49.96647694,761
2002-08-01,Bexley,53.40736676,515
2002-08-01,Brent,45.45360098,459
2002-08-01,Bromley,51.90736363,852
2002-08-01,Camden,42.23248838,379
2002-08-01,City of London,34.96593087,51
2002-08-01,Croydon,55.56543216,841
2002-08-01,EAST MIDLANDS,59.25588422,11055
2002-08-01,EAST OF ENGLAND,58.2262914,14604
2002-08-01,Ealing,49.51605907,657
2002-08-01,Enfield,51.64920472,736
2002-08-01,England,55.62196802,126360
2002-08-01,Greenwich,47.05470962,504
2002-08-01,Hackney,40.36839573,388
2002-08-01,Hammersmith & Fulham,43.37861692,387
2002-08-01,Haringey,45.53331986,475
2002-08-01,Harrow,53.4973027,448
2002-08-01,Havering,55.60072738,456
2002-08-01,Hillingdon,53.57409899,621
2002-08-01,Hounslow,53.60062515,442
2002-08-01,Inner London,42.65586059,6766
2002-08-01,Islington,41.11543534,368
2002-08-01,Kensington & Chelsea,37.32933841,445
2002-08-01,Kingston upon Thames,48.40938019,406
2002-08-01,LONDON,48.48811137,17567
2002-08-01,Lambeth,45.38832015,639
2002-08-01,Lewisham,43.23709026,704
2002-08-01,Merton,47.48945995,510
2002-08-01,NORTH EAST,55.5028298,5792
2002-08-01,NORTH WEST,52.75254544,16673
2002-08-01,Newham,51.18220388,489
2002-08-01,Outer London,50.91935681,10801
2002-08-01,Redbridge,54.03837853,644
2002-08-01,Richmond upon Thames,48.23276673,634
2002-08-01,SOUTH EAST,59.53289799,23217
2002-08-01,SOUTH WEST,61.01504475,13671
2002-08-01,Southwark,42.32605884,490
2002-08-01,Sutton,55.11209531,470
2002-08-01,Tower Hamlets,46.97866993,502
2002-08-01,WEST MIDLANDS,59.95234294,11753
2002-08-01,Waltham Forest,44.97696099,495
2002-08-01,Wandsworth,44.38210717,876
2002-08-01,Westminster,36.17053686,573
2002-08-01,YORKS & THE HUMBER,52.91561553,12028
2002-09-01,Barking & Dagenham,53.7695678,268
